Марка;Описание;Цена;Город;Ссылка;Тип топлива
Mercedes-Benz G-Class 2019;Mercedes-AMG G 63 AT (571 л.с.);186 196 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1738765.html;Бензин
Mercedes-Benz E-Class 2019;base 200 AT (197 л.с.) 4Matic;46 676 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1830566.html;Бензин
Mercedes-Benz C-Class 2019;base C 200 AT (184 л.с.) 4Matic;39 744 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669790.html;Бензин
Mercedes-Benz Maybach 2019;S 560 AT (469 л.с.);159 091 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1811393.html;Бензин
Mercedes-Benz Sprinter груз. 2020;Individual Std 311 2.2 CDi MT (114 л.с.) 2WD;34 879 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1836127.html;Дизтопливо
Mercedes-Benz G-Class 2020;AMG 63 G-Ttonic (575 л.с.) 4Matic;276 217 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1820103.html;Бензин
Mercedes-Benz CLS-Class 2019;AMG CLS 53 G-Tronic (435 л.с.) 4Matic+;93 924 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1738722.html;Бензин
Mercedes-Benz GLB-Class 2020;250 AT (224 л.с.) 4Matic;43 171 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834659.html;Бензин
Mercedes-Benz GLA-Class 2020;220d AT (190 л.с.) 4Matic;39 841 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835612.html;Дизтопливо
Mercedes-Benz G-Class 2020;500 AT (422 л.с.) 4Matic;198 226 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1822172.html;Бензин
Mercedes-Benz GLB-Class 2020;180d AT (116 л.с.);36 798 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834651.html;Дизтопливо
Mercedes-Benz GLB-Class 2020;250 AT (224 л.с.);41 484 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834658.html;Бензин
Mercedes-Benz Sprinter пасс. 2018;Individual Passanger Van 316 CDI AT (163 л.с.) Compact;37 314 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836151.html;Дизтопливо
Mercedes-Benz G-Class 2019;350d AT (286 л.с.) 4Matic;157 064 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1826369.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;Coupe AMG 63S 9G-TCT (612 л.с.) 4Matic;205 809 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836737.html;Бензин/Электричество
Mercedes-Benz GLA-Class 2020;200d AT (150 л.с.) 4Matic;37 094 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835603.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;76 978 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1783558.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;base 220d АТ (190 л.с.);41 392 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1808695.html;Дизтопливо
Mercedes-Benz G-Class 2019;350d AT (286 л.с.) 4Matic;123 718 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1798395.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Passanger Van 214 CDI MT (143 л.с.) 3665;31 374 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836190.html;Дизтопливо
Mercedes-Benz A-Class 2019;180 MT (136 л.с.);32 764 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1787002.html;Бензин
Mercedes-Benz E-Class 2019;New E 200 АТ (184 л.с.) 4Matic;57 933 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1809342.html;Бензин
Mercedes-Benz C-Class 2019;300e G-Tronic (211 л.с.);42 622 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1826335.html;Бензин
Mercedes-Benz E-Class 2019;New E 200 АТ (184 л.с.);55 253 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1809341.html;Бензин
Mercedes-Benz AMG GT 2019;base Mercedes-AMG GT4 63s AT (639 л.с.) 4Matic+;200 349 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1811384.html;Бензин
Mercedes-Benz E-Class 2019;300de AT (194 л.с);54 160 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1760991.html;Дизтопливо/Электричество
Mercedes-Benz A-Class 2019;base 250 AT (224 л.с.);41 519 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1785499.html;Бензин
Mercedes-Benz GLA-Class 2020;220d AT (190 л.с.);37 898 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835611.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.);39 268 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1718629.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.) 4Matic;47 455 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1549730.html;Дизтопливо
Mercedes-Benz GLB-Class 2020;200d AT (150 л.с.) 4Matic;40 158 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834643.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;78 738 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1800870.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);69 260 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1785531.html;Бензин
Mercedes-Benz G-Class 2020;Brabus G800 G-Ttonic (800 л.с.) 4Matic;335 794 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1822065.html;Бензин
Mercedes-Benz C-Class 2019;base 180 G-Tronic (156 л.с.);46 303 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1555681.html;Бензин
Mercedes-Benz S-Class 2019;S 560 G-Tronic (469 л.с.) 4Matic;149 434 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1760835.html;Бензин
Mercedes-Benz A-Class 2019;base 220 AT (190 л.с.) 4Matic;40 824 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1785497.html;Бензин
Mercedes-Benz C-Class 2019;base 300d G-Tronic (245 л.с.);53 974 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1549728.html;Дизтопливо
Mercedes-Benz E-Class 2019;E 200d (150 л.с) AT;46 022 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1760983.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 400 G-Tronic (333 л.с.) 4Matic;60 783 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669858.html;Бензин
Mercedes-Benz E-Class 2019;E 220d АТ (194 л.с.) 4Matic;50 948 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1760985.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 300 G-Tronic (258 л.с.) 4Matic;55 145 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1694289.html;Бензин
Mercedes-Benz E-Class 2019;E 350d AT (286 л.с.);54 339 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1807137.html;Дизтопливо
Mercedes-Benz G-Class 2020;AMG 63 G-Ttonic (575 л.с.) 4Matic;258 886 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1824601.html;Бензин
Mercedes-Benz GLA-Class 2019;GLA 180 AT (122 л.с.);28 102 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1670053.html;Бензин
Mercedes-Benz E-Class 2019;New E 220d (194 л.с.) 4Matic;53 127 $;Ужгород;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1815487.html;Дизтопливо
Mercedes-Benz Vito пасс. 2018;220d MT (163 л.с.) Marco Polo Activity;52 697 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1818733.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C43 TCT (390 л.с.) 4Matic;55 484 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1803984.html;Бензин
Mercedes-Benz E-Class 2019;AMG E 53 G-tronic (435 л.с.) 4Matic+;79 973 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1803988.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63s TCT (510 л.с.);88 402 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1803983.html;Бензин
Mercedes-Benz E-Class 2019;Mercedes-AMG E 63 (571 л.с.) 4Matic+;115 589 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1803989.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);66 421 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1803985.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C 63S AT (510 л.с.);73 466 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1803986.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);80 350 $;Житомир;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1803982.html;Бензин
Mercedes-Benz A-Class 2019;250 AT (224 л.с.) 4Matic;43 851 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1785502.html;Бензин
Mercedes-Benz E-Class 2019;New E 200 АТ (184 л.с.);55 253 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1808701.html;Бензин
Mercedes-Benz E-Class 2019;base 300 AT (258 л.с.);51 345 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1826338.html;Бензин
Mercedes-Benz E-Class 2019;New E 300d АТ (245 л.с.);60 042 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1711380.html;Дизтопливо
Mercedes-Benz B-Class 2019;200d AT (150 л.с.);38 136 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-b-class-1549678.html;Дизтопливо
Mercedes-Benz S-Class 2019;S 450 AT (367 л.с.) 4Matic;96 170 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1811388.html;Бензин
Mercedes-Benz E-Class 2019;New E 450 G-tronic (367 л.с.) 4Matic;61 835 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1760992.html;Бензин
Mercedes-Benz GLE-Class 2019;Mercedes-AMG 63S 9G-TCT (612 л.с.) 4Matic;122 545 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1833600.html;Бензин/Электричество
Mercedes-Benz E-Class 2019;E 220d AT (194 л.с);48 465 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1760984.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;450 AT (367 л.с.) 4Matic;97 488 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1820485.html;Бензин
Mercedes-Benz A-Class 2019;base 200d AT (150 л.с.);38 565 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1611648.html;Дизтопливо
Mercedes-Benz E-Class 2019;base 200 AT (197 л.с.);47 265 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1826341.html;Бензин
Mercedes-Benz A-Class 2019;250 AT (224 л.с.);42 152 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1785500.html;Бензин
Mercedes-Benz E-Class 2019;base 300 AT (258 л.с.);53 878 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1830571.html;Бензин
Mercedes-Benz E-Class 2019;New E 400d AT (340 л.с.) 4Matic;61 016 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1760990.html;Дизтопливо
Mercedes-Benz B-Class 2019;220d AT (190 л.с.) 4Matic;42 281 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-b-class-1831159.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);83 505 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669860.html;Бензин
Mercedes-Benz G-Class 2019;G 500 AT (422 л.с.);133 229 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1717593.html;Бензин
Mercedes-Benz Maybach 2020;GLS 600 AT (558 л.с.) 4Matic;324 962 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1820115.html;Бензин
Mercedes-Benz CLA-Class 2019;base 200d АТ (150 л.с.);39 530 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1611044.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 350 АТ (299 л.с.);65 686 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1808704.html;Бензин
Mercedes-Benz E-Class 2019;New E 400d AT (340 л.с.);58 566 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1807138.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C43 AT (390 л.с.) 4Matic;69 032 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669857.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);83 451 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1785528.html;Бензин
Mercedes-Benz C-Class 2019;base 300d G-Tronic (245 л.с.) 4Matic;44 527 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1611054.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 200 АТ (184 л.с.) 4Matic;57 933 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1808702.html;Бензин
Mercedes-Benz E-Class 2019;New E 220d АТ (194 л.с.) 4Matic;59 193 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1809337.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.) 4Matic;53 421 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1787024.html;Дизтопливо
Mercedes-Benz B-Class 2019;200d AT (150 л.с.) 4Matic;39 369 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-b-class-1826324.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 450 G-tronic (367 л.с.) 4Matic;61 875 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1670022.html;Бензин
Mercedes-Benz E-Class 2019;New E 400d AT (340 л.с.);58 604 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1670007.html;Дизтопливо
Mercedes-Benz A-Class 2019;base 250 AT (224 л.с.) 4Matic;43 859 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1785501.html;Бензин
Mercedes-Benz GLC-Class 2020;base 300d AT (245 л.с.) 4Matic;75 824 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1835571.html;Дизтопливо
Mercedes-Benz E-Class 2019;Mercedes-AMG E 63 (571 л.с.) 4Matic+;103 509 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1785547.html;Бензин
Mercedes-Benz C-Class 2019;300e G-Tronic (211 л.с.);43 311 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1822367.html;Бензин
Mercedes-Benz C-Class 2019;base 300d G-Tronic (245 л.с.);43 191 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1661882.html;Дизтопливо
Mercedes-Benz B-Class 2019;250 AT (224 л.с.) 4Matic;43 320 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-b-class-1760500.html;Бензин
Mercedes-Benz Maybach 2020;S 650 AT (630 л.с.);292 466 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1822690.html;Бензин
Mercedes-Benz AMG GT 2019;base Mercedes-AMG GT4 43 AT (367 л.с.);108 827 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1810810.html;Бензин
Mercedes-Benz AMG GT 2019;Mercedes-AMG GT4 43 AT (367 л.с.) 4Matic+;112 588 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1810811.html;Бензин
Mercedes-Benz C-Class 2019;300de G-Tronic (194 л.с.);44 700 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1826334.html;Дизтопливо/Электричество
Mercedes-Benz S-Class 2019;S 450 AT (367 л.с.) Long;95 615 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1761033.html;Бензин
Mercedes-Benz G-Class 2020;350d AT (286 л.с.) 4Matic;122 400 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1639402.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.) 4Matic;53 456 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1549727.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 300 АТ (245 л.с.);57 548 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1761002.html;Бензин
Mercedes-Benz E-Class 2019;E 300d АТ (245 л.с.);51 606 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1760987.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);69 260 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1787029.html;Бензин
Mercedes-Benz C-Class 2019;base C 200 AT (184 л.с.) 4Matic;50 713 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1661880.html;Бензин
Mercedes-Benz E-Class 2019;New E 300d АТ (245 л.с.);55 932 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1826340.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 400 G-Tronic (333 л.с.) 4Matic;50 718 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669897.html;Бензин
Mercedes-Benz A-Class 2019;base 220 AT (190 л.с.);38 484 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1785495.html;Бензин
Mercedes-Benz B-Class 2019;250 AT (224 л.с.);41 116 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-b-class-1669763.html;Бензин
Mercedes-Benz CLA-Class 2019;base 180d АТ (116 л.с.);35 681 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1549701.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;base 180 MТ (136 л.с.);33 264 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1611047.html;Бензин
Mercedes-Benz E-Class 2019;base 200 AT (197 л.с.);47 295 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1670030.html;Бензин
Mercedes-Benz C-Class 2019;base 400 G-Tronic (333 л.с.) 4Matic;55 337 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1785517.html;Бензин
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.);45 152 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1549714.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 450 G-tronic (367 л.с.) 4Matic;70 115 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1809345.html;Бензин
Mercedes-Benz AMG GT 2019;base Mercedes-AMG GT4 63 AT (585 л.с.) 4Matic+;172 178 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1810813.html;Бензин
Mercedes-Benz E-Class 2019;New E 400d AT (340 л.с.);56 068 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1760981.html;Дизтопливо
Mercedes-Benz B-Class 2019;220 AT (190 л.с.) 4Matic;39 722 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-b-class-1611651.html;Бензин
